contributors,coordinates,coordinates.coordinates,coordinates.type,created_at,display_text_range,entities.hashtags,entities.media,entities.symbols,entities.urls,entities.user_mentions,extended_entities.media,favorite_count,favorited,full_text,geo,geo.coordinates,geo.type,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,place.bounding_box.coordinates,place.bounding_box.type,place.contained_within,place.country,place.country_code,place.full_name,place.id,place.name,place.place_type,place.url,possibly_sensitive,possibly_sensitive_appealable,quoted_status.contributors,quoted_status.coordinates,quoted_status.created_at,quoted_status.display_text_range,quoted_status.entities.hashtags,quoted_status.entities.media,quoted_status.entities.symbols,quoted_status.entities.urls,quoted_status.entities.user_mentions,quoted_status.extended_entities.media,quoted_status.favorite_count,quoted_status.favorited,quoted_status.full_text,quoted_status.geo,quoted_status.id,quoted_status.id_str,quoted_status.in_reply_to_screen_name,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.is_quote_status,quoted_status.lang,quoted_status.place,quoted_status.place.bounding_box.coordinates,quoted_status.place.bounding_box.type,quoted_status.place.contained_within,quoted_status.place.country,quoted_status.place.country_code,quoted_status.place.full_name,quoted_status.place.id,quoted_status.place.name,quoted_status.place.place_type,quoted_status.place.url,quoted_status.possibly_sensitive,quoted_status.possibly_sensitive_appealable,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.quoted_status_permalink.display,quoted_status.quoted_status_permalink.expanded,quoted_status.quoted_status_permalink.url,quoted_status.retweet_count,quoted_status.retweeted,quoted_status.source,quoted_status.truncated,quoted_status.user.can_media_tag,quoted_status.user.contributors_enabled,quoted_status.user.created_at,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.description,quoted_status.user.entities.description.urls,quoted_status.user.entities.url.urls,quoted_status.user.favourites_count,quoted_status.user.follow_request_sent,quoted_status.user.followed_by,quoted_status.user.followers_count,quoted_status.user.following,quoted_status.user.friends_count,quoted_status.user.geo_enabled,quoted_status.user.has_extended_profile,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.is_translation_enabled,quoted_status.user.is_translator,quoted_status.user.lang,quoted_status.user.listed_count,quoted_status.user.location,quoted_status.user.name,quoted_status.user.notifications,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_banner_url,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.protected,quoted_status.user.screen_name,quoted_status.user.statuses_count,quoted_status.user.time_zone,quoted_status.user.translator_type,quoted_status.user.url,quoted_status.user.utc_offset,quoted_status.user.verified,quoted_status.user.withheld_in_countries,quoted_status.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status_permalink.display,quoted_status_permalink.expanded,quoted_status_permalink.url,retweet_count,retweeted,source,truncated,user.can_media_tag,user.contributors_enabled,user.created_at,user.default_profile,user.default_profile_image,user.description,user.entities.description.urls,user.entities.url.urls,user.favourites_count,user.follow_request_sent,user.followed_by,user.followers_count,user.following,user.friends_count,user.geo_enabled,user.has_extended_profile,user.id,user.id_str,user.is_translation_enabled,user.is_translator,user.lang,user.listed_count,user.location,user.name,user.notifications,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_banner_url,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.protected,user.screen_name,user.statuses_count,user.time_zone,user.translator_type,user.url,user.utc_offset,user.verified
,,,,Wed Dec 18 02:04:31 +0000 2019,"[0, 97]","[{'text': 'cancelnetflix', 'indices': [83, 97]}]","[{'id': 1207119413289181185, 'id_str': '1207119413289181185', 'indices': [98, 121], 'media_url': 'http://pbs.twimg.com/media/EMCMtfaUYAESw-T.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMCMtfaUYAESw-T.jpg', 'url': 'https://t.co/0VzV0kHsY8', 'display_url': 'pic.twitter.com/0VzV0kHsY8', 'expanded_url': 'https://twitter.com/FrancoBreunig/status/1207119419542913024/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 675, 'h': 822, 'resize': 'fit'}, 'small': {'w': 558, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 822, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 28, 'y': 614, 'h': 163, 'w': 163}]}, 'orig': {'faces': [{'x': 28, 'y': 614, 'h': 163, 'w': 163}]}, 'small': {'faces': [{'x': 23, 'y': 507, 'h': 134, 'w': 134}]}, 'medium': {'faces': [{'x': 28, 'y': 614, 'h': 163, 'w': 163}]}}}]",[],[],[],"[{'id': 1207119413289181185, 'id_str': '1207119413289181185', 'indices': [98, 121], 'media_url': 'http://pbs.twimg.com/media/EMCMtfaUYAESw-T.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMCMtfaUYAESw-T.jpg', 'url': 'https://t.co/0VzV0kHsY8', 'display_url': 'pic.twitter.com/0VzV0kHsY8', 'expanded_url': 'https://twitter.com/FrancoBreunig/status/1207119419542913024/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 675, 'h': 822, 'resize': 'fit'}, 'small': {'w': 558, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 822, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 28, 'y': 614, 'h': 163, 'w': 163}]}, 'orig': {'faces': [{'x': 28, 'y': 614, 'h': 163, 'w': 163}]}, 'small': {'faces': [{'x': 23, 'y': 507, 'h': 134, 'w': 134}]}, 'medium': {'faces': [{'x': 28, 'y': 614, 'h': 163, 'w': 163}]}}}]",4,False,Goodbye. Can’t continue until The Last Temptation is pulled. It is pure blasphemy. #cancelnetflix https://t.co/0VzV0kHsY8,,,,1207119419542913024,1207119419542913024,,,,,,False,en,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,True,False,Sat Aug 08 17:27:47 +0000 2009,True,False,Full time father of 3. Teacher. Conservative Constitutionalist. BS Political Science Arizona State University.,[],,92,False,False,42,False,208,False,False,64004521,64004521,False,False,,0,Arizona,Franco Breunig,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/1012150108454977537/29R3V7M__normal.jpg,https://pbs.twimg.com/profile_images/1012150108454977537/29R3V7M__normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,FrancoBreunig,187,,none,,,False
,,,,Sat Dec 14 11:56:49 +0000 2019,"[0, 14]","[{'text': 'CancelNetflix', 'indices': [0, 14]}]",,[],"[{'url': 'https://t.co/myRV9s5hbA', 'expanded_url': 'https://twitter.com/AmyMek/status/1205723363127242753', 'display_url': 'twitter.com/AmyMek/status/…', 'indices': [15, 38]}]",[],,0,False,#CancelNetflix https://t.co/myRV9s5hbA,,,,1205818925012918273,1205818925012918273,,,,,,True,und,,,,,,,,,,,,False,False,,,Sat Dec 14 05:37:05 +0000 2019,"[0, 280]",[],"[{'id': 1205719269495001089, 'id_str': '1205719269495001089', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1205719269495001089/pu/img/cXVDrvovdpt4q-WG.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1205719269495001089/pu/img/cXVDrvovdpt4q-WG.jpg', 'url': 'https://t.co/zzD2Lwfvjk', 'display_url': 'pic.twitter.com/zzD2Lwfvjk', 'expanded_url': 'https://twitter.com/AmyMek/status/1205723363127242753/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}, 'features': {}}]",[],[],[],"[{'id': 1205719269495001089, 'id_str': '1205719269495001089', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1205719269495001089/pu/img/cXVDrvovdpt4q-WG.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1205719269495001089/pu/img/cXVDrvovdpt4q-WG.jpg', 'url': 'https://t.co/zzD2Lwfvjk', 'display_url': 'pic.twitter.com/zzD2Lwfvjk', 'expanded_url': 'https://twitter.com/AmyMek/status/1205723363127242753/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 56262, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1205719269495001089/pu/pl/-NkeNsXrE5TW4vCo.m3u8?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1205719269495001089/pu/vid/720x720/8F70bZw5bLuyRC9D.mp4?tag=10'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1205719269495001089/pu/vid/320x320/dodNVscZ0alE-f_6.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1205719269495001089/pu/vid/480x480/rsY6euIMRi65fVwt.mp4?tag=10'}]}, 'features': {}, 'additional_media_info': {'monetizable': False}}]",2389.0,False,"I Dare Netflix To Portray Muhammad As Gay Next

Leftist Netflix knows Christians would peacefully protest when they portrayed Jesus as Gay yet they wouldn't DARE portray Muhammad as Gay

Video below was released by Erdoğan who DEMANDS Norway JAIL its citizens who burned the Quran https://t.co/zzD2Lwfvjk",,1.2057233631272428e+18,1205723363127242753,,,,,,False,en,,,,,,,,,,,,False,False,,,,,,1734.0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,True,False,Sat Nov 17 18:46:39 +0000 2012,True,False,Grassroots Activists Needed! Help me save Western Civilization: Join our International movement & Sign up for RAIR Foundation USA today: https://t.co/s7VYh745LL,"[{'url': 'https://t.co/s7VYh745LL', 'expanded_url': 'http://RAIRFoundation.com', 'display_url': 'RAIRFoundation.com', 'indices': [137, 160]}]","[{'url': 'https://t.co/iR7XmUV4a8', 'expanded_url': 'https://rairfoundation.com/donate/', 'display_url': 'rairfoundation.com/donate/', 'indices': [0, 23]}]",115389.0,False,False,256195.0,False,5333.0,False,False,954124423.0,954124423,False,False,,1812.0,NYC,Amy Mek,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/954124423/1571182178,http://pbs.twimg.com/profile_images/677625882924699650/nIWmm6ug_normal.jpg,https://pbs.twimg.com/profile_images/677625882924699650/nIWmm6ug_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,AmyMek,45297.0,,none,https://t.co/iR7XmUV4a8,,False,"['DE', 'FR']","['DE', 'FR']",1.2057233631272428e+18,1205723363127242753,twitter.com/AmyMek/status/…,https://twitter.com/AmyMek/status/1205723363127242753,https://t.co/myRV9s5hbA,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,False,False,Sun Jun 19 02:00:23 +0000 2011,True,False,"THIS IS WHERE WE FIGHT!!!!! America will never be a socialist country, men will never be women, you will never take our guns, you will never erase our GOD #KAG",[],,2304,False,False,50,False,104,False,True,319957889,319957889,False,False,,0,,Dan Waters,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/319957889/1557797714,http://pbs.twimg.com/profile_images/1211844884644212736/5-7f3xH8_normal.jpg,https://pbs.twimg.com/profile_images/1211844884644212736/5-7f3xH8_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,DanJH20,3068,,none,,,False
,,,,Fri Dec 27 01:40:33 +0000 2019,"[0, 100]","[{'text': 'cancelnetflix', 'indices': [86, 100]}]",,[],[],[],,0,False,"They took Nikita off (my fav show), canceled Luke cage ,and The Punisher...I'm pissed
#cancelnetflix",,,,1210374879817715713,1210374879817715713,,,,,,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,False,False,Sun Aug 30 15:29:36 +0000 2009,False,False,"https://t.co/vB07tIs6PV…

IG-loveeelaneaaa","[{'url': 'https://t.co/vB07tIs6PV', 'expanded_url': 'http://youtube.com/channel/UCIeSN', 'display_url': 'youtube.com/channel/UCIeSN', 'indices': [0, 23]}]",,26808,False,False,225,False,223,False,False,70141924,70141924,False,False,,1,,YT-Lovely Lanea 🏁,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,https://pbs.twimg.com/profile_banners/70141924/1563211563,http://pbs.twimg.com/profile_images/1125573338942799872/UPuMmxa7_normal.jpg,https://pbs.twimg.com/profile_images/1125573338942799872/UPuMmxa7_normal.jpg,009999,EEEEEE,EFEFEF,333333,True,False,Loveeelanea,10486,,none,,,False
,,,,Mon Dec 16 04:31:19 +0000 2019,"[0, 144]","[{'text': 'cancelnetflix', 'indices': [130, 144]}]",,[],[],"[{'screen_name': 'netflix', 'name': 'Netflix US', 'id': 16573941, 'id_str': '16573941', 'indices': [15, 23]}]",,9,False,"Just cancelled @netflix.  The reason, they asked? “It’s hard to be a Christian and subscribe to Netflix. Hence the cancellation.“ #cancelnetflix",,,,1206431587388276736,1206431587388276736,,,,,,False,en,,"[[[-71.534441, 41.661662], [-71.483383, 41.661662], [-71.483383, 41.7317748], [-71.534441, 41.7317748]]]",Polygon,[],United States,US,"West Warwick, RI",4eb16cb0a07b90b7,West Warwick,city,https://api.twitter.com/1.1/geo/id/4eb16cb0a07b90b7.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,True,False,Tue Jun 17 03:20:45 +0000 2014,True,False,Caretaker of a mom with #Parkinsons. Engineer with a master’s in theology. Teetering between the sins of despair and presumption. #Author of A Printer’s Choice.,[],"[{'url': 'https://t.co/b2Z1lWrKuy', 'expanded_url': 'http://aprinterschoice.com', 'display_url': 'aprinterschoice.com', 'indices': [0, 23]}]",9326,False,False,932,False,2405,True,True,2572133359,2572133359,False,False,,12,The Ocean State,W. L. Patenaude,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/2572133359/1548649575,http://pbs.twimg.com/profile_images/1022693624201367557/UJC3cdDx_normal.jpg,https://pbs.twimg.com/profile_images/1022693624201367557/UJC3cdDx_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,BillPatenaudeRI,4527,,none,https://t.co/b2Z1lWrKuy,,False
,,,,Mon Dec 16 22:12:36 +0000 2019,"[16, 80]","[{'text': 'CancelNetflix', 'indices': [16, 30]}]",,[],[],"[{'screen_name': 'Education4Libs', 'name': 'Educating Liberals', 'id': 817661098988019712, 'id_str': '817661098988019712', 'indices': [0, 15]}]",,4,False,@Education4Libs #CancelNetflix that's what I am going to do - this is ridiculous,,,,1206698666314084358,1206698666314084358,Education4Libs,1.206650389032063e+18,1206650389032062979,8.176610989880197e+17,817661098988019712,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,True,False,Sun Feb 22 21:17:30 +0000 2009,False,False,"Conservative Wife,Mother & Grandma-Former Liberal-Love my Country & MY POTUS #KAG #DrainTheSwamp #MAGA #BuildTheWall",[],,25450,False,False,2815,False,4999,True,False,21599354,21599354,False,False,,36,Michigan,Patriot4Life,False,000000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,https://pbs.twimg.com/profile_banners/21599354/1516848549,http://pbs.twimg.com/profile_images/1013596975906910209/mpO6Om-W_normal.jpg,https://pbs.twimg.com/profile_images/1013596975906910209/mpO6Om-W_normal.jpg,19CF86,000000,000000,000000,False,False,DianneMarieTH,29041,,none,,,False
,,,,Sat Dec 14 13:02:14 +0000 2019,"[16, 45]","[{'text': 'cancelnetflix', 'indices': [16, 30]}, {'text': 'youwillbefine', 'indices': [31, 45]}]",,[],[],"[{'screen_name': 'RobertJohnDavi', 'name': 'Robert Davi', 'id': 80082384, 'id_str': '80082384', 'indices': [0, 15]}]",,0,False,@RobertJohnDavi #cancelnetflix #youwillbefine,,,,1205835386720788480,1205835386720788480,RobertJohnDavi,1.205818584510931e+18,1205818584510930944,80082384.0,80082384,False,und,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,False,False,Wed Sep 08 12:29:22 +0000 2010,True,False,#TRUMP2020 🇺🇸  #KAG 🇺🇸,[],,26309,False,False,8,False,21,False,False,188306568,188306568,False,False,,5,,wvpinkdrink,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/1170885246281289729/99hTAA5-_normal.jpg,https://pbs.twimg.com/profile_images/1170885246281289729/99hTAA5-_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,wvpinkdrink,4261,,none,,,False
,,,,Sun Dec 15 13:04:49 +0000 2019,"[0, 50]","[{'text': 'cancelnetflix', 'indices': [36, 50]}]",,[],[],[],,2,False,"This went too far... it is time to
 #cancelnetflix",,,,1206198425395617798,1206198425395617798,,,,,,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,True,False,Fri Aug 10 03:56:21 +0000 2018,True,False,"Médica , interesse jornalismo, economia e política . Esportes vôlei e MTB. Flamenguista !",[],,86074,False,False,2783,False,1966,True,False,1027765568814899201,1027765568814899201,False,False,,0,"São Paulo, Brasil",volia almeida,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1027765568814899201/1542415962,http://pbs.twimg.com/profile_images/1094755716638875648/jTou58As_normal.jpg,https://pbs.twimg.com/profile_images/1094755716638875648/jTou58As_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,VoliaAlmeida,77886,,none,,,False
,,,,Fri Dec 27 00:48:23 +0000 2019,"[0, 108]","[{'text': 'cancelnetflix', 'indices': [84, 98]}]",,[],"[{'url': 'https://t.co/xHdgFIpNsn', 'expanded_url': 'https://twitter.com/HowardA_Esq/status/1210339717553762304', 'display_url': 'twitter.com/HowardA_Esq/st…', 'indices': [109, 132]}]",[],,2,False,"K, wait, what?  Right wingers freaking out cuz of a fictional gay Jesus and want to #cancelnetflix ??? 🤦🏼‍♂️ https://t.co/xHdgFIpNsn",,,,1210361751037857792,1210361751037857792,,,,,,True,en,,,,,,,,,,,,False,False,,,Thu Dec 26 23:20:50 +0000 2019,"[0, 275]","[{'text': 'cancelonetflix', 'indices': [208, 223]}]",,[],[],[],,24285.0,False,"Kids in cages: Evangelicals, silent

Three mass shootings in 1 year target Jews: Evangelicals, silent

A ""prez"" breaks 9 out of the 10 Commandments: Evangelicals, silent

Netflix shows a possibly gay Jesus:  #cancelonetflix

I think y'all are outraged about the wrong things.",,1.2103397175537623e+18,1210339717553762304,,,,,,False,en,,,,,,,,,,,,,,,,,,,5761.0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,False,False,Thu Oct 12 02:30:19 +0000 2017,False,False,"Author of Goodnight Loon: Poems & Parodies to Survive Trump. Attorney, author, pianist, parodist. Love equality, hate nazis. Lyrics are mine, typos are Siri's.",[],"[{'url': 'https://t.co/WSua8hHjKK', 'expanded_url': 'https://www.amazon.com/Goodnight-Loon-Parodies-Survive-Presidency/dp/1987704177', 'display_url': 'amazon.com/Goodnight-Loon…', 'indices': [0, 23]}]",132905.0,False,False,34834.0,False,969.0,True,False,9.183027850110935e+17,918302785011093504,False,False,,113.0,"New York, USA",Howard,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/918302785011093504/1539653383,http://pbs.twimg.com/profile_images/1011423304106827776/n_bfNmBK_normal.jpg,https://pbs.twimg.com/profile_images/1011423304106827776/n_bfNmBK_normal.jpg,1B95E0,000000,000000,000000,False,False,HowardA_Esq,66205.0,,none,https://t.co/WSua8hHjKK,,False,,,1.2103397175537623e+18,1210339717553762304,twitter.com/HowardA_Esq/st…,https://twitter.com/HowardA_Esq/status/1210339717553762304,https://t.co/xHdgFIpNsn,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,True,False,Thu May 12 07:06:48 +0000 2011,False,False,"Psych Professional, doggy dad, recovering comic & talk show host. Politics-mental health-humor-animals. NO Lists, pls. #Resistance #Impeach #FBR 🆘 🌎🌊🏳️‍🌈",[],"[{'url': 'https://t.co/gIRrCXPFcA', 'expanded_url': 'http://www.LangdonNation.com', 'display_url': 'LangdonNation.com', 'indices': [0, 23]}]",160471,False,False,8419,False,6668,False,True,297269740,297269740,False,False,,32,Los Angeles,Langdon,False,E0E020,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,https://pbs.twimg.com/profile_banners/297269740/1576861320,http://pbs.twimg.com/profile_images/1155163333395279874/m3Hx6ARm_normal.jpg,https://pbs.twimg.com/profile_images/1155163333395279874/m3Hx6ARm_normal.jpg,0084B4,000000,DDEEF6,333333,True,False,StillLangdon,58263,,none,https://t.co/gIRrCXPFcA,,False
,,,,Tue Dec 17 11:07:00 +0000 2019,"[0, 74]","[{'text': 'cancelnetflix', 'indices': [0, 14]}]",,[],[],[],,3,False,#cancelnetflix and they won't have the funds to make offensive stuff again,,,,1206893552921395200,1206893552921395200,,,,,,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,True,False,Sun Aug 07 01:48:50 +0000 2011,False,False,"Sonder 
n. The realisation that each random passerby is living a life as vivid and complex as your own.",[],,8168,False,False,255,False,281,False,True,349999137,349999137,False,False,,0,International Space Station,A Witness,False,FFF04D,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,True,https://pbs.twimg.com/profile_banners/349999137/1492204114,http://pbs.twimg.com/profile_images/1198043061177241600/ZinwAI9-_normal.jpg,https://pbs.twimg.com/profile_images/1198043061177241600/ZinwAI9-_normal.jpg,FF691F,FFF8AD,F6FFD1,333333,True,False,AncientAONMS,4812,,none,,,False
,,,,Sun Dec 22 07:14:28 +0000 2019,"[0, 246]","[{'text': 'cancelnetflix', 'indices': [232, 246]}]",,[],[],"[{'screen_name': 'netflix', 'name': 'Netflix US', 'id': 16573941, 'id_str': '16573941', 'indices': [14, 22]}]",,8,False,Disgusting of @netflix to air the latest disgusting movie which portrays Jesus as gay. As a Muslim we need to support our Christian brethren in outrage against this slandering. I'll be canceling my subscription. Brazil has lost it. #cancelnetflix,,,,1208646972242087936,1208646972242087936,,,,,,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,False,False,Sat Aug 20 12:36:02 +0000 2011,False,False,Truth. Justice. Peace. skrik vir niks. See Apartheid Did Not Die. https://t.co/QCBEa2MU8o Telegram @greensalute,"[{'url': 'https://t.co/QCBEa2MU8o', 'expanded_url': 'https://www.youtube.com/watch?v=P_gggPRLeic', 'display_url': 'youtube.com/watch?v=P_gggP…', 'indices': [66, 89]}]",,8599,False,False,655,False,764,False,False,358744038,358744038,False,False,,21,South Africa ,greensalute,False,878482,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/358744038/1394026921,http://pbs.twimg.com/profile_images/713007642743062528/p1tTZZqB_normal.jpg,https://pbs.twimg.com/profile_images/713007642743062528/p1tTZZqB_normal.jpg,2178CF,000000,DDEEF6,333333,True,False,TheRealRafiek,1339,,none,,,False
